"Notes","State","State Code","Year","Year Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Idaho","16","2000","2000","10-14 years","10-14",Suppressed,104608,Suppressed
,"Idaho","16","2000","2000","15-19 years","15-19",21,110858,18.9
,"Idaho","16","2000","2000","20-24 years","20-24",10,93994,Unreliable
,"Idaho","16","2000","2000","25-29 years","25-29",12,85128,Unreliable
,"Idaho","16","2000","2000","30-34 years","30-34",16,84305,Unreliable
,"Idaho","16","2000","2000","35-39 years","35-39",12,94913,Unreliable
,"Idaho","16","2001","2001","10-14 years","10-14",Suppressed,106539,Suppressed
,"Idaho","16","2001","2001","15-19 years","15-19",22,112006,19.6
,"Idaho","16","2001","2001","20-24 years","20-24",23,98407,23.4
,"Idaho","16","2001","2001","25-29 years","25-29",22,83480,26.4
,"Idaho","16","2001","2001","30-34 years","30-34",15,86420,Unreliable
,"Idaho","16","2001","2001","35-39 years","35-39",16,92645,Unreliable
,"Idaho","16","2002","2002","10-14 years","10-14",Suppressed,107847,Suppressed
,"Idaho","16","2002","2002","15-19 years","15-19",15,111048,Unreliable
,"Idaho","16","2002","2002","20-24 years","20-24",16,101176,Unreliable
,"Idaho","16","2002","2002","25-29 years","25-29",17,84996,Unreliable
,"Idaho","16","2002","2002","30-34 years","30-34",12,87440,Unreliable
,"Idaho","16","2002","2002","35-39 years","35-39",14,90400,Unreliable
,"Idaho","16","2003","2003","10-14 years","10-14",Suppressed,108782,Suppressed
,"Idaho","16","2003","2003","15-19 years","15-19",15,110272,Unreliable
,"Idaho","16","2003","2003","20-24 years","20-24",18,105120,Unreliable
,"Idaho","16","2003","2003","25-29 years","25-29",14,86757,Unreliable
,"Idaho","16","2003","2003","30-34 years","30-34",20,88655,22.6
,"Idaho","16","2003","2003","35-39 years","35-39",22,88609,24.8
,"Idaho","16","2004","2004","10-14 years","10-14",Suppressed,109000,Suppressed
,"Idaho","16","2004","2004","15-19 years","15-19",14,110861,Unreliable
,"Idaho","16","2004","2004","20-24 years","20-24",17,107204,Unreliable
,"Idaho","16","2004","2004","25-29 years","25-29",13,90505,Unreliable
,"Idaho","16","2004","2004","30-34 years","30-34",19,89633,Unreliable
,"Idaho","16","2004","2004","35-39 years","35-39",29,88809,32.7
,"Idaho","16","2005","2005","10-14 years","10-14",Suppressed,109718,Suppressed
,"Idaho","16","2005","2005","15-19 years","15-19",10,112402,Unreliable
,"Idaho","16","2005","2005","20-24 years","20-24",18,108543,Unreliable
,"Idaho","16","2005","2005","25-29 years","25-29",22,94216,23.4
,"Idaho","16","2005","2005","30-34 years","30-34",15,91047,Unreliable
,"Idaho","16","2005","2005","35-39 years","35-39",19,90335,Unreliable
,"Idaho","16","2006","2006","10-14 years","10-14",Suppressed,110946,Suppressed
,"Idaho","16","2006","2006","15-19 years","15-19",14,113920,Unreliable
,"Idaho","16","2006","2006","20-24 years","20-24",17,109168,Unreliable
,"Idaho","16","2006","2006","25-29 years","25-29",20,99649,20.1
,"Idaho","16","2006","2006","30-34 years","30-34",18,91630,Unreliable
,"Idaho","16","2006","2006","35-39 years","35-39",27,93824,28.8
,"Idaho","16","2007","2007","10-14 years","10-14",Suppressed,112826,Suppressed
,"Idaho","16","2007","2007","15-19 years","15-19",21,115488,18.2
,"Idaho","16","2007","2007","20-24 years","20-24",25,108915,23.0
,"Idaho","16","2007","2007","25-29 years","25-29",22,103453,21.3
,"Idaho","16","2007","2007","30-34 years","30-34",12,94913,Unreliable
,"Idaho","16","2007","2007","35-39 years","35-39",19,95972,Unreliable
,"Idaho","16","2008","2008","10-14 years","10-14",Suppressed,113774,Suppressed
,"Idaho","16","2008","2008","15-19 years","15-19",17,116463,Unreliable
,"Idaho","16","2008","2008","20-24 years","20-24",18,108852,Unreliable
,"Idaho","16","2008","2008","25-29 years","25-29",15,107103,Unreliable
,"Idaho","16","2008","2008","30-34 years","30-34",11,96907,Unreliable
,"Idaho","16","2008","2008","35-39 years","35-39",17,97527,Unreliable
,"Idaho","16","2009","2009","10-14 years","10-14",Suppressed,115442,Suppressed
,"Idaho","16","2009","2009","15-19 years","15-19",10,115965,Unreliable
,"Idaho","16","2009","2009","20-24 years","20-24",22,108429,20.3
,"Idaho","16","2009","2009","25-29 years","25-29",18,107098,Unreliable
,"Idaho","16","2009","2009","30-34 years","30-34",18,100627,Unreliable
,"Idaho","16","2009","2009","35-39 years","35-39",37,97398,38.0
,"Idaho","16","2010","2010","10-14 years","10-14",Suppressed,116955,Suppressed
,"Idaho","16","2010","2010","15-19 years","15-19",19,115359,Unreliable
,"Idaho","16","2010","2010","20-24 years","20-24",17,108209,Unreliable
,"Idaho","16","2010","2010","25-29 years","25-29",23,106734,21.5
,"Idaho","16","2010","2010","30-34 years","30-34",20,102231,19.6
,"Idaho","16","2010","2010","35-39 years","35-39",25,96845,25.8
,"Idaho","16","2011","2011","15-19 years","15-19",27,116117,23.3
,"Idaho","16","2011","2011","20-24 years","20-24",23,109830,20.9
,"Idaho","16","2011","2011","25-29 years","25-29",17,105602,Unreliable
,"Idaho","16","2011","2011","30-34 years","30-34",16,104900,Unreliable
,"Idaho","16","2011","2011","35-39 years","35-39",28,95392,29.4
,"Idaho","16","2012","2012","10-14 years","10-14",Suppressed,119227,Suppressed
,"Idaho","16","2012","2012","15-19 years","15-19",23,113782,20.2
,"Idaho","16","2012","2012","20-24 years","20-24",31,112316,27.6
,"Idaho","16","2012","2012","25-29 years","25-29",15,104520,Unreliable
,"Idaho","16","2012","2012","30-34 years","30-34",23,106007,21.7
,"Idaho","16","2012","2012","35-39 years","35-39",26,96780,26.9
,"Idaho","16","2013","2013","10-14 years","10-14",Suppressed,121179,Suppressed
,"Idaho","16","2013","2013","15-19 years","15-19",21,113634,18.5
,"Idaho","16","2013","2013","20-24 years","20-24",25,112021,22.3
,"Idaho","16","2013","2013","25-29 years","25-29",29,104997,27.6
,"Idaho","16","2013","2013","30-34 years","30-34",20,107299,18.6
,"Idaho","16","2013","2013","35-39 years","35-39",18,99067,Unreliable
,"Idaho","16","2014","2014","10-14 years","10-14",Suppressed,122486,Suppressed
,"Idaho","16","2014","2014","15-19 years","15-19",16,114723,Unreliable
,"Idaho","16","2014","2014","20-24 years","20-24",28,112325,24.9
,"Idaho","16","2014","2014","25-29 years","25-29",20,107128,18.7
,"Idaho","16","2014","2014","30-34 years","30-34",27,108244,24.9
,"Idaho","16","2014","2014","35-39 years","35-39",33,102158,32.3
,"Idaho","16","2015","2015","10-14 years","10-14",Suppressed,123763,Suppressed
,"Idaho","16","2015","2015","15-19 years","15-19",18,117177,Unreliable
,"Idaho","16","2015","2015","20-24 years","20-24",31,111353,27.8
,"Idaho","16","2015","2015","25-29 years","25-29",31,109121,28.4
,"Idaho","16","2015","2015","30-34 years","30-34",31,108570,28.6
,"Idaho","16","2015","2015","35-39 years","35-39",31,104856,29.6
,"Idaho","16","2016","2016","10-14 years","10-14",Suppressed,125126,Suppressed
,"Idaho","16","2016","2016","15-19 years","15-19",23,118791,19.4
,"Idaho","16","2016","2016","20-24 years","20-24",30,111851,26.8
,"Idaho","16","2016","2016","25-29 years","25-29",17,111817,Unreliable
,"Idaho","16","2016","2016","30-34 years","30-34",18,109744,Unreliable
,"Idaho","16","2016","2016","35-39 years","35-39",39,108209,36.0
,"Idaho","16","2017","2017","10-14 years","10-14",Suppressed,128315,Suppressed
,"Idaho","16","2017","2017","15-19 years","15-19",28,121560,23.0
,"Idaho","16","2017","2017","20-24 years","20-24",28,112737,24.8
,"Idaho","16","2017","2017","25-29 years","25-29",36,115400,31.2
,"Idaho","16","2017","2017","30-34 years","30-34",34,110319,30.8
,"Idaho","16","2017","2017","35-39 years","35-39",43,112256,38.3
,"Idaho","16","2018","2018","10-14 years","10-14",Suppressed,131036,Suppressed
,"Idaho","16","2018","2018","15-19 years","15-19",30,124506,24.1
,"Idaho","16","2018","2018","20-24 years","20-24",48,114894,41.8
,"Idaho","16","2018","2018","25-29 years","25-29",34,119176,28.5
,"Idaho","16","2018","2018","30-34 years","30-34",31,112206,27.6
,"Idaho","16","2018","2018","35-39 years","35-39",32,115383,27.7
,"Idaho","16","2019","2019","10-14 years","10-14",Suppressed,131471,Suppressed
,"Idaho","16","2019","2019","15-19 years","15-19",19,125185,Unreliable
,"Idaho","16","2019","2019","20-24 years","20-24",34,116434,29.2
,"Idaho","16","2019","2019","25-29 years","25-29",33,121631,27.1
,"Idaho","16","2019","2019","30-34 years","30-34",20,114859,17.4
,"Idaho","16","2019","2019","35-39 years","35-39",37,118233,31.3
,"Illinois","17","1999","1999","10-14 years","10-14",Suppressed,893453,Suppressed
,"Illinois","17","1999","1999","15-19 years","15-19",59,893729,6.6
,"Illinois","17","1999","1999","20-24 years","20-24",82,833765,9.8
,"Illinois","17","1999","1999","25-29 years","25-29",98,897285,10.9
,"Illinois","17","1999","1999","30-34 years","30-34",88,928426,9.5
,"Illinois","17","1999","1999","35-39 years","35-39",122,1009780,12.1
,"Illinois","17","2000","2000","10-14 years","10-14",Suppressed,905097,Suppressed
,"Illinois","17","2000","2000","15-19 years","15-19",52,894002,5.8
,"Illinois","17","2000","2000","20-24 years","20-24",94,850843,11.0
,"Illinois","17","2000","2000","25-29 years","25-29",76,891759,8.5
,"Illinois","17","2000","2000","30-34 years","30-34",95,919915,10.3
,"Illinois","17","2000","2000","35-39 years","35-39",101,996886,10.1
,"Illinois","17","2001","2001","10-14 years","10-14",17,920321,Unreliable
,"Illinois","17","2001","2001","15-19 years","15-19",63,897214,7.0
,"Illinois","17","2001","2001","20-24 years","20-24",92,870940,10.6
,"Illinois","17","2001","2001","25-29 years","25-29",84,864728,9.7
,"Illinois","17","2001","2001","30-34 years","30-34",105,923737,11.4
,"Illinois","17","2001","2001","35-39 years","35-39",112,969687,11.6
,"Illinois","17","2002","2002","10-14 years","10-14",13,930923,Unreliable
,"Illinois","17","2002","2002","15-19 years","15-19",48,895240,5.4
,"Illinois","17","2002","2002","20-24 years","20-24",107,877701,12.2
,"Illinois","17","2002","2002","25-29 years","25-29",87,855133,10.2
,"Illinois","17","2002","2002","30-34 years","30-34",107,923515,11.6
,"Illinois","17","2002","2002","35-39 years","35-39",118,944575,12.5
,"Illinois","17","2003","2003","10-14 years","10-14",Suppressed,934873,Suppressed
,"Illinois","17","2003","2003","15-19 years","15-19",42,895952,4.7
,"Illinois","17","2003","2003","20-24 years","20-24",81,885309,9.1
,"Illinois","17","2003","2003","25-29 years","25-29",85,851314,10.0
,"Illinois","17","2003","2003","30-34 years","30-34",93,913055,10.2
,"Illinois","17","2003","2003","35-39 years","35-39",97,921738,10.5
,"Illinois","17","2004","2004","10-14 years","10-14",Suppressed,932571,Suppressed
,"Illinois","17","2004","2004","15-19 years","15-19",61,905172,6.7
,"Illinois","17","2004","2004","20-24 years","20-24",92,893225,10.3
,"Illinois","17","2004","2004","25-29 years","25-29",78,855707,9.1
,"Illinois","17","2004","2004","30-34 years","30-34",93,895938,10.4
,"Illinois","17","2004","2004","35-39 years","35-39",89,901438,9.9
,"Illinois","17","2005","2005","10-14 years","10-14",Suppressed,923414,Suppressed
,"Illinois","17","2005","2005","15-19 years","15-19",52,914275,5.7
,"Illinois","17","2005","2005","20-24 years","20-24",84,887761,9.5
,"Illinois","17","2005","2005","25-29 years","25-29",77,866083,8.9
,"Illinois","17","2005","2005","30-34 years","30-34",94,872576,10.8
,"Illinois","17","2005","2005","35-39 years","35-39",93,894288,10.4
,"Illinois","17","2006","2006","10-14 years","10-14",Suppressed,913671,Suppressed
,"Illinois","17","2006","2006","15-19 years","15-19",49,921587,5.3
,"Illinois","17","2006","2006","20-24 years","20-24",82,882932,9.3
,"Illinois","17","2006","2006","25-29 years","25-29",76,885291,8.6
,"Illinois","17","2006","2006","30-34 years","30-34",81,852538,9.5
,"Illinois","17","2006","2006","35-39 years","35-39",108,896374,12.0
,"Illinois","17","2007","2007","10-14 years","10-14",Suppressed,902390,Suppressed
,"Illinois","17","2007","2007","15-19 years","15-19",61,928377,6.6
,"Illinois","17","2007","2007","20-24 years","20-24",103,880284,11.7
,"Illinois","17","2007","2007","25-29 years","25-29",90,896088,10.0
,"Illinois","17","2007","2007","30-34 years","30-34",73,846449,8.6
,"Illinois","17","2007","2007","35-39 years","35-39",105,895616,11.7
,"Illinois","17","2008","2008","10-14 years","10-14",Suppressed,892352,Suppressed
,"Illinois","17","2008","2008","15-19 years","15-19",59,931065,6.3
,"Illinois","17","2008","2008","20-24 years","20-24",76,876545,8.7
,"Illinois","17","2008","2008","25-29 years","25-29",88,910258,9.7
,"Illinois","17","2008","2008","30-34 years","30-34",87,847213,10.3
,"Illinois","17","2008","2008","35-39 years","35-39",116,886700,13.1
,"Illinois","17","2009","2009","10-14 years","10-14",11,883928,Unreliable
,"Illinois","17","2009","2009","15-19 years","15-19",56,928201,6.0
,"Illinois","17","2009","2009","20-24 years","20-24",84,877648,9.6
,"Illinois","17","2009","2009","25-29 years","25-29",93,914697,10.2
,"Illinois","17","2009","2009","30-34 years","30-34",93,855772,10.9
,"Illinois","17","2009","2009","35-39 years","35-39",105,871430,12.0
,"Illinois","17","2010","2010","10-14 years","10-14",Suppressed,879448,Suppressed
,"Illinois","17","2010","2010","15-19 years","15-19",69,922092,7.5
,"Illinois","17","2010","2010","20-24 years","20-24",74,878964,8.4
,"Illinois","17","2010","2010","25-29 years","25-29",100,910273,11.0
,"Illinois","17","2010","2010","30-34 years","30-34",79,865684,9.1
,"Illinois","17","2010","2010","35-39 years","35-39",111,855790,13.0
,"Illinois","17","2011","2011","10-14 years","10-14",Suppressed,872634,Suppressed
,"Illinois","17","2011","2011","15-19 years","15-19",69,909284,7.6
,"Illinois","17","2011","2011","20-24 years","20-24",107,885301,12.1
,"Illinois","17","2011","2011","25-29 years","25-29",102,905702,11.3
,"Illinois","17","2011","2011","30-34 years","30-34",105,882496,11.9
,"Illinois","17","2011","2011","35-39 years","35-39",80,830563,9.6
,"Illinois","17","2012","2012","10-14 years","10-14",Suppressed,864909,Suppressed
,"Illinois","17","2012","2012","15-19 years","15-19",56,892373,6.3
,"Illinois","17","2012","2012","20-24 years","20-24",96,896238,10.7
,"Illinois","17","2012","2012","25-29 years","25-29",110,896172,12.3
,"Illinois","17","2012","2012","30-34 years","30-34",79,890154,8.9
,"Illinois","17","2012","2012","35-39 years","35-39",125,823081,15.2
,"Illinois","17","2013","2013","10-14 years","10-14",18,858390,Unreliable
,"Illinois","17","2013","2013","15-19 years","15-19",50,877192,5.7
,"Illinois","17","2013","2013","20-24 years","20-24",112,905852,12.4
,"Illinois","17","2013","2013","25-29 years","25-29",101,887925,11.4
,"Illinois","17","2013","2013","30-34 years","30-34",105,896917,11.7
,"Illinois","17","2013","2013","35-39 years","35-39",89,824728,10.8
,"Illinois","17","2014","2014","10-14 years","10-14",13,852051,Unreliable
,"Illinois","17","2014","2014","15-19 years","15-19",60,861712,7.0
,"Illinois","17","2014","2014","20-24 years","20-24",114,907860,12.6
,"Illinois","17","2014","2014","25-29 years","25-29",123,885354,13.9
,"Illinois","17","2014","2014","30-34 years","30-34",98,895591,10.9
,"Illinois","17","2014","2014","35-39 years","35-39",107,832491,12.9
,"Illinois","17","2015","2015","10-14 years","10-14",20,841064,2.4
,"Illinois","17","2015","2015","15-19 years","15-19",77,852457,9.0
,"Illinois","17","2015","2015","20-24 years","20-24",114,899794,12.7
,"Illinois","17","2015","2015","25-29 years","25-29",94,886919,10.6
,"Illinois","17","2015","2015","30-34 years","30-34",101,887422,11.4
,"Illinois","17","2015","2015","35-39 years","35-39",102,843123,12.1
,"Illinois","17","2016","2016","10-14 years","10-14",Suppressed,833900,Suppressed
,"Illinois","17","2016","2016","15-19 years","15-19",68,844129,8.1
,"Illinois","17","2016","2016","20-24 years","20-24",107,884075,12.1
,"Illinois","17","2016","2016","25-29 years","25-29",110,896570,12.3
,"Illinois","17","2016","2016","30-34 years","30-34",102,877462,11.6
,"Illinois","17","2016","2016","35-39 years","35-39",137,849375,16.1
,"Illinois","17","2017","2017","10-14 years","10-14",21,826055,2.5
,"Illinois","17","2017","2017","15-19 years","15-19",92,836129,11.0
,"Illinois","17","2017","2017","20-24 years","20-24",122,866359,14.1
,"Illinois","17","2017","2017","25-29 years","25-29",129,903566,14.3
,"Illinois","17","2017","2017","30-34 years","30-34",123,872507,14.1
,"Illinois","17","2017","2017","35-39 years","35-39",121,851956,14.2
,"Illinois","17","2018","2018","10-14 years","10-14",24,819148,2.9
,"Illinois","17","2018","2018","15-19 years","15-19",61,828205,7.4
,"Illinois","17","2018","2018","20-24 years","20-24",116,847502,13.7
,"Illinois","17","2018","2018","25-29 years","25-29",148,903780,16.4
,"Illinois","17","2018","2018","30-34 years","30-34",109,866001,12.6
,"Illinois","17","2018","2018","35-39 years","35-39",112,854521,13.1
,"Illinois","17","2019","2019","10-14 years","10-14",Suppressed,806018,Suppressed
,"Illinois","17","2019","2019","15-19 years","15-19",68,822630,8.3
,"Illinois","17","2019","2019","20-24 years","20-24",106,829977,12.8
,"Illinois","17","2019","2019","25-29 years","25-29",114,897230,12.7
,"Illinois","17","2019","2019","30-34 years","30-34",128,860866,14.9
,"Illinois","17","2019","2019","35-39 years","35-39",105,849955,12.4
,"Indiana","18","1999","1999","10-14 years","10-14",10,439078,Unreliable
,"Indiana","18","1999","1999","15-19 years","15-19",36,455151,7.9
,"Indiana","18","1999","1999","20-24 years","20-24",57,420595,13.6
,"Indiana","18","1999","1999","25-29 years","25-29",61,417385,14.6
,"Indiana","18","1999","1999","30-34 years","30-34",60,419558,14.3
,"Indiana","18","1999","1999","35-39 years","35-39",66,482834,13.7
,"Indiana","18","2000","2000","10-14 years","10-14",11,443416,Unreliable
,"Indiana","18","2000","2000","15-19 years","15-19",40,453482,8.8
